2016-03-27,aaaa,[融资500万 他有个远程销售工具 让销售根据浏览数据筛选客户 签约用户数十家](https://www.pencilnews.cn/p/2305)
2016-03-29,aaaa,[融资300万 大学翘课难逃法眼 他向三本职高销售教学平台 160所高校试用](https://www.pencilnews.cn/p/2383)
2016-03-29,aaaa,[他扫清远程啪啪啪的技术障碍 与10余家情趣厂商合作 社区积累100万用户](https://www.pencilnews.cn/p/2385)
2016-03-30,aaaa,[融资500万 前饿了么高管创立地推众包平台 地推人员自由抢单 总流水过百万](https://www.pencilnews.cn/p/2408)
2016-03-30,aaaa,[融资300万 他不甘薄利 从外贸转型电商 向海外销售原创背包 日均500单](https://www.pencilnews.cn/p/2411)
2016-03-31,aaaa,[他用一套系统连接400城市的人力资源平台 解决其85%工作 服务435万雇员](https://www.pencilnews.cn/p/2433)
2016-03-31,aaaa,[融资180万 他是95后中法混血 一本书改变他的创业命运 打造音乐交易平台](https://www.pencilnews.cn/p/2442)
2016-04-01,aaaa,[不用BP 一年融资3轮 2千闺蜜在他的社区分享美妆视频 让1千万女生跟着变美](https://www.pencilnews.cn/p/2459)
2016-04-01,aaaa,[融资400万 他从德州进口13万/吨有机棉 让2万女生用上干净亲肤的卫生巾](https://www.pencilnews.cn/p/2468)
2016-04-02,aaaa,[融资100万美元 三只海龟有套营销引擎 消费数据进营销方案出 转化率超20%](https://www.pencilnews.cn/p/2487)
2016-04-03,aaaa,[他招募3000旅行达人边旅行边赚钱 为商家口碑营销 合作商户100余家](https://www.pencilnews.cn/p/2498)
2016-04-04,aaaa,[融资1200万 他关掉2千万流水公司再次开干 为创业者匹配400名营销外脑](https://www.pencilnews.cn/p/2515)
2016-04-05,aaaa,[融资1200万 他痴迷于体育商业媒体 姚明是他忠实读者 头条平均点击8千](https://www.pencilnews.cn/p/2522)
2016-04-06,aaaa,[融资499.5万 正和岛副总裁把私董会开到线上 3小时语音群聊 已办80场](https://www.pencilnews.cn/p/2547)
2016-04-06,aaaa,[融资500万 读书20年他只卖20元的冰淇淋  用料成本超传统20倍 售30万杯](https://www.pencilnews.cn/p/2549)
2016-04-07,aaaa,[首发| 融资150万美元 他的创业社交平台聚集1.5万北美留学生 新增招聘功能](https://www.pencilnews.cn/p/2661)
2016-04-07,aaaa,[融资150万美元 她让2千旅行者结伴而游 做共享人的平台 积累10万注册用户](https://www.pencilnews.cn/p/2666)
2016-04-07,aaaa,[他的保险专治上门服务意外事故 为配送员按摩师等人群定制 日均3000保单](https://www.pencilnews.cn/p/2672)
2016-04-08,aaaa,[融资300万 他用一张“超级表格”管理企业数据 可协作可共享 用户15万](https://www.pencilnews.cn/p/2692)
2016-04-08,aaaa,[融资1300万 他的IT监控软件可5秒内监测1000台设备 千家企业测试使用](https://www.pencilnews.cn/p/2701)
2016-04-08,aaaa,[融资300万 他把创业者的广告片拍成大电影 4名主角红3位 已拍10部](https://www.pencilnews.cn/p/2708)
2016-04-09,aaaa,[融资300万 他有十八般花样活动 用户线上群聊线下面基 三周后上线](https://www.pencilnews.cn/p/2728)
2016-04-09,aaaa,[融资600万 用户帮他画了30万只喵星人  他请100万用户在社区上画涂鸦](https://www.pencilnews.cn/p/2727)
2016-04-10,aaaa,[英帝国理工美女用300卡路里瘦身沙拉喂饱你 助你健康减肥 日订单500](https://www.pencilnews.cn/p/2764)
2016-04-10,aaaa,[融资2420万 他的平台是200万玩家的数字教练 可查战绩胜率 日活40万](https://www.pencilnews.cn/p/2765)
2016-04-11,aaaa,[获险峰投资  他为餐馆酒店提供无抵押贷款 额度为银行５倍 已放款6200万](https://www.pencilnews.cn/p/2801)
2016-04-11,aaaa,[融资200万  他为200商家定制活动App 可一键发布活动+管理用户](https://www.pencilnews.cn/p/2808)
2016-04-11,aaaa,[他有新技术 将企业数据存储成本降低数百倍 速度提升10倍 已服务100家企业](https://www.pencilnews.cn/p/2817)
2016-04-12,aaaa,[融资1180万 他的平台连接汽修产业四方 9280余辆车完成快速定损](https://www.pencilnews.cn/p/2835)
2016-04-12,aaaa,[他的主题公园把模拟人生搬入现实 在游戏中培养孩子情商 已部署13个城市](https://www.pencilnews.cn/p/2844)
2016-04-13,aaaa,[融资280万美元 他把花样文字写进照片 用文艺的病毒感染700万用户手指](https://www.pencilnews.cn/p/2864)
2016-04-13,aaaa,[融资1000万 他将小白的生活变成H5中的音乐和诗 已有1170万用户](https://www.pencilnews.cn/p/2871)
2016-04-13,aaaa,[融资250万 他让70万用户管住嘴迈开腿 要做减肥+疾病预测的喜来乐](https://www.pencilnews.cn/p/2870)
2016-04-14,aaaa,[他走进西双版纳寻找800年古茶树 每棵售价2万元 上线两个月盈利160万](https://www.pencilnews.cn/p/2911)
2016-04-14,aaaa,[麦刚吴宵光争投他 他的系统帮企业打理10000供应商 交流如同事间聊QQ](https://www.pencilnews.cn/p/2917)
2016-04-14,aaaa,[三轮融资8697万美金 他为70万年轻蓝领贷款买手机  一月放款3亿元](https://www.pencilnews.cn/p/2937)
2016-04-15,aaaa,[融资600万 女主播转型互联网 吐槽社会热点 为孩子演故事 视频点击9800万](https://www.pencilnews.cn/p/2954)
2016-04-15,aaaa,[融资100万美元 他为留美高中生找到寄宿家庭 单条服务明码标价 两月获30单](https://www.pencilnews.cn/p/2955)
2016-04-15,aaaa,[融资500万 63岁再创业 他是影响1000万人的马拉松传教士 现深耕跑步旅游](https://www.pencilnews.cn/p/2977)
2016-04-16,aaaa,[融资150万 她要让爱花姑娘家有花香  鲜花每周配送 价格不到花店3折](https://www.pencilnews.cn/p/3040)
2016-04-16,aaaa,[她将2万个高端旅行包分拆 DIY出200条一日游路线  内测销售额200万](https://www.pencilnews.cn/p/3064)
2016-04-17,aaaa,[两个互联网青年18月泡在工厂造眼镜 网售单价千元 死忠粉曾一人买十副](https://www.pencilnews.cn/p/3076)
2016-04-18,aaaa,[融资1千万 逃过P2P危机+股灾 他用机器人帮你智能理财 3月内测交易5192万](https://www.pencilnews.cn/p/3092)
2016-04-18,aaaa,[4天募集327万 他聚合古董商货品 分发至40家艺术品电商 3个月流水40万](https://www.pencilnews.cn/p/3101)
2016-04-18,aaaa,[融资905万 他的办公空间1.1万平米 70分钟工位众筹110万 23支团队预订](https://www.pencilnews.cn/p/3112)
2016-04-19,aaaa,[融资1000万 十万单身狗在他的平台找对象 线上用赞兑换香奈儿 线下到处嗨](https://www.pencilnews.cn/p/3119)
2016-04-19,aaaa,[他让3万教师制作个性教学短视频 160万学生选其所爱 观看课程1600万次](https://www.pencilnews.cn/p/3135)
2016-04-20,aaaa,[融资400万 600位专家被他送到基层医院手术台 826位病人不再奔波去看病](https://www.pencilnews.cn/p/3160)
2016-04-20,aaaa,[120万骑友在他的骑行社区记录行程 一较高下 日活跃度超10%](https://www.pencilnews.cn/p/3166)
2016-04-20,aaaa,[他24岁登上时代周刊 10年后热情放在C2C社交民宿 3个月房源覆盖70+城市](https://www.pencilnews.cn/p/3190)
2016-04-21,aaaa,[融资500万 他的新鲜狗粮被2万狗狗吃了 从工厂配送上门 共卖出20万支](https://www.pencilnews.cn/p/3202)
2016-04-21,aaaa,[你有病他有自查工具 说大白话预测所患病症 已掌握30万种症状库](https://www.pencilnews.cn/p/3213)
2016-04-21,aaaa,[融资850万 从前有个穷导演 练手百部宣传片后 拍出2.5亿点击装哔故事](https://www.pencilnews.cn/p/3219)
2016-04-22,aaaa,[融资500万美元  她是8000创业公司背后的女人 包揽注册记账100多项服务](https://www.pencilnews.cn/p/3228)
2016-04-22,aaaa,[融资360万 1万名年轻人怀着乌托邦的梦 在他这玩耍 一年落地2000场活动](https://www.pencilnews.cn/p/3232)
2016-04-22,aaaa,[92年的她胸大有脑 吐槽创投圈 5期视频点击量超过1010万](https://www.pencilnews.cn/p/3251)
2016-04-23,aaaa,[2次面试产生1份Offer 他用10万关键词匹配职位 到场面试率90%](https://www.pencilnews.cn/p/3262)
2016-04-23,aaaa,[融资1200万 他在200城市留下3800个故事 讲给90后听 最贵199元](https://www.pencilnews.cn/p/3272)
2016-04-23,aaaa,[放下珠宝翡翠 他召集200年轻助理宴请宾客 月流水超10万](https://www.pencilnews.cn/p/3268)
2016-04-24,aaaa,[融资1000万 他学小米只卖一条毛巾 用好棉花砍掉3道工序 内测1小时售6万条](https://www.pencilnews.cn/p/3284)
2016-04-24,aaaa,[融资150万  他让350名手艺人的创作在此变现  12000名用户边聊边买](https://www.pencilnews.cn/p/3297)
2016-04-24,aaaa,[融资1.2亿 他把分销商的3C货品带到县镇小店 10万店铺在这订货 流水50亿](https://www.pencilnews.cn/p/3325)
2016-04-25,aaaa,[获IDG A+轮领投 时尚女魔头让白领告别剁手 天天穿大牌 万件时装包月出租](https://www.pencilnews.cn/p/3340)
2016-04-26,aaaa,[融资3000万 北京有50万人吃过他的Q弹小龙虾 30分钟送达 最高日订单5千](https://www.pencilnews.cn/p/3352)
2016-04-26,aaaa,[被他改造的4S店+汽修店 让豪车车主用7折价格修车 5家门店总营业额2亿](https://www.pencilnews.cn/p/3359)
2016-04-26,aaaa,[融资1000万美元 它是B2C二手车平台 像懂行的哥们陪消费者购车 月销3千台](https://www.pencilnews.cn/p/3369)
2016-04-27,aaaa,[融资280万 他抹掉10000自媒体读者的马赛克 为其匹配广告主 每周成交30万](https://www.pencilnews.cn/p/3376)
2016-04-27,aaaa,[他的课程剑指通过率20%的药师考试 1800名考生线上听课刷题 销售额40万](https://www.pencilnews.cn/p/3387)
2016-04-27,aaaa,[他让300万高端人才扔掉合同在家工作 2000家企业派单给活 流水200万](https://www.pencilnews.cn/p/3396)
2016-04-28,aaaa,[融资660万 对标漫威 他的动画让快递小哥从屌丝变超人 系列作品曾获2亿点击](https://www.pencilnews.cn/p/3414)
2016-04-28,aaaa,[融资1200万 他熬过车后疯狂倒闭潮 让10年老司机陪你养车 服务2万多辆车](https://www.pencilnews.cn/p/3412)
2016-04-29,aaaa,[蔡文胜领投600万 学渣升级Offer女王 向10万大学生布道求职经验 月流水60万](https://www.pencilnews.cn/p/3433)
2016-04-29,aaaa,[融资600万 他的社区让神经病邂逅疯子 15万右脑人共享创造力](https://www.pencilnews.cn/p/3442)
2016-04-29,aaaa,[融资2000万 他为400家餐厅送菜到店 餐厅老板10分钟采购食材](https://www.pencilnews.cn/p/3468)
2016-04-29,aaaa,[融资1千万 他的时尚眼镜生产周期3个月 多批量小批次 累计1200SKU](https://www.pencilnews.cn/p/3478)
2016-04-30,aaaa,[他扫清医院系统厂商壁垒 让数据跨院流通 为15家医疗企业接入30多家医院](https://www.pencilnews.cn/p/3498)
2016-04-30,aaaa,[融资200万 他让买手成为你的眼 透过直播扫货海外超市 上线1周日均50单](https://www.pencilnews.cn/p/3488)
2016-05-01,aaaa,[融资1400万 他汇集全球1000名爆料人免费爆料 为彩民下注做参考](https://www.pencilnews.cn/p/3506)
2016-05-01,aaaa,[军火商资助50万美元 他在荒漠中造出火箭 可发射人造卫星 5年内无人问津](https://www.pencilnews.cn/p/3514)
2016-05-02,aaaa,[获两轮融资 1000万土耳其人在他的平台阅读新闻  每日阅读时长20分钟](https://www.pencilnews.cn/p/3536)
2016-05-03,aaaa,[融资1000万 他让2000家便利店从品牌商低价拿货 上线两周流水60万](https://www.pencilnews.cn/p/3547)
2016-05-03,aaaa,[融资500万 他为0~6岁宝宝把脉 提供线上医疗咨询  已服务20万家长](https://www.pencilnews.cn/p/3556)
2016-05-03,aaaa,[融资1350万 他2年打磨1款净水机 布局3000+城市合伙人 试销200台](https://www.pencilnews.cn/p/3565)
2016-05-04,aaaa,[融资1000万 他用新型疗法一周时间杀死癌细胞 已救治三位白血病患者](https://www.pencilnews.cn/p/3582)
2016-05-04,aaaa,[融资1000万 她用4款智能硬件 让女生肌肤变得水嫩可人 已售65000台](https://www.pencilnews.cn/p/3583)
2016-05-04,aaaa,[融资400万美元 百度7年大数据元老 他帮助企业深度分析用户行为 流水250万](https://www.pencilnews.cn/p/3602)
2016-05-05,aaaa,[融资1000万美元 他砍去装修公司四成佣金 为业主直连工长建材厂商 去年流水1亿](https://www.pencilnews.cn/p/3613)
2016-05-05,aaaa,[融资1500万 他剥开移民行业漏洞 遭200家中介封杀 试水白领贷款移民业务](https://www.pencilnews.cn/p/3626)
2016-05-06,aaaa,[融资3000万 他用线上系统+落地服务 搞定700城市社保代缴 月流水4千万](https://www.pencilnews.cn/p/3636)
2016-05-06,aaaa,[融资1000万 他为5万微信公号内置论坛 用户活跃度提升10倍 覆盖4000万人](https://www.pencilnews.cn/p/3649)
2016-05-06,aaaa,[融资3000万 她用两朵云服务全球企业的市场营销 创建活动网站 管理会员信息](https://www.pencilnews.cn/p/3663)
2016-05-06,aaaa,[融资2000万 你发布仪器需求他来匹配厂家 半小时内响应 已有80万SKU](https://www.pencilnews.cn/p/3676)
2016-05-07,aaaa,[融资450万 他帮散户把关股权众筹项目 拆解300个项目 圈住8万投资人](https://www.pencilnews.cn/p/3694)
2016-05-07,aaaa,[他让本校同学化身贴身管家 助留学生适应国外学习生活 覆盖英美约200所高校](https://www.pencilnews.cn/p/3696)
2016-05-07,aaaa,[她是小白的理财保姆 用机器+顾问模式 帮客户挑选理财组合 付费客户超2万](https://www.pencilnews.cn/p/3711)
2016-05-07,aaaa,[融资500万 1.4万用户在他的商城里挑选留学产品 4个月累计订单500+](https://www.pencilnews.cn/p/3721)
2016-05-08,aaaa,[融资1500万 他用微信消灭痛苦的办公场景 方便100万员工考勤报销领工资](https://www.pencilnews.cn/p/3732)
2016-05-09,aaaa,[他让汽配经销商汇聚云端 可结盟共享库存找配件 月交易额2.17亿元](https://www.pencilnews.cn/p/3753)
2016-05-09,aaaa,[融资500万 他的工具10分钟可创建一个App 15万用户遍布140个国家](https://www.pencilnews.cn/p/3764)
2016-05-09,aaaa,[融资500万 她为糖尿病等风险人群定制互助计划 预交10元享受10万保障](https://www.pencilnews.cn/p/3773)
2016-05-09,aaaa,[融资850万 他的智能吉他让小白闯关学习 一首《小苹果》让徐小平随曲舞蹈](https://www.pencilnews.cn/p/3776)
2016-05-09,aaaa,[财税行业沉淀20年 他让会计工作效率翻4倍 自动记账报税 服务500代账公司](https://www.pencilnews.cn/p/3782)
2016-05-10,aaaa,[融资150万 他每天直播三小时网剧拍摄全程 观众决定剧中谁生谁死谁爱谁](https://www.pencilnews.cn/p/3825)
2016-05-10,aaaa,[融资54万 曾是火车司机的律师建了个合同下载平台 为创业狗提供规范合同](https://www.pencilnews.cn/p/3832)
2016-05-10,aaaa,[融资3000万 他的PaaS解决企业系统老旧问题 推出新应用 已营收上千万](https://www.pencilnews.cn/p/3845)
2016-05-11,aaaa,[融资200万 他用科技媒体之笔 写印度创业者故事  一场活动俘获6个投资意向](https://www.pencilnews.cn/p/3858)
2016-05-11,aaaa,[他的店里飞出精品黄焖鸡 8小时熬制浓汤拌饭 首家门店日订单300](https://www.pencilnews.cn/p/3865)
2016-05-11,aaaa,[融资266万 19万素食居民驻扎在她的星球 从这里购买纯素商品 月流水40万](https://www.pencilnews.cn/p/3874)
2016-05-11,aaaa,[融资300万 他有4万文身师等你翻牌 瞄准57万潮人 将销售文身器材](https://www.pencilnews.cn/p/3884)
2016-05-12,aaaa,[融资1200万 他用智能器材打造小型健身房 签约37座城市盟友扩张开店](https://www.pencilnews.cn/p/3903)
2016-05-12,aaaa,[融资150万 他让哥儿们打球不缺人 8万用户在此约球 将推出篮球资讯平台](https://www.pencilnews.cn/p/3915)
2016-05-12,aaaa,[融资455万美元  他掌管电脑从生到死 让企业百元租到电脑 在租设备30000台](https://www.pencilnews.cn/p/3940)
2016-05-12,aaaa,[他对接13家香港保险公司 2万销售众包接单 提成可翻四倍 月销售额1亿](https://www.pencilnews.cn/p/3951)
2016-05-13,aaaa,[他凭一把锁获B轮融资 屋主靠近房门秒开 防撬防盗防黑客 月出货2万台](https://www.pencilnews.cn/p/3966)
2016-05-13,aaaa,[融资1300万 她的脱口秀让200万用户说艺术So Easy 画册2小时卖20万元](https://www.pencilnews.cn/p/3975)
2016-05-13,aaaa,[融资730万 捧红老婆后 他用社区捧红3万艺术家 作品首月交易20万元](https://www.pencilnews.cn/p/3990)
2016-05-13,aaaa,[融资1000万 他招募1万试睡员专睡民宿的床 炼成精品民宿指南 上线200家](https://www.pencilnews.cn/p/4004)
2016-05-14,aaaa,[融资200万  他造出电动车界的“变形金刚”  折叠后占地面积比A4纸小](https://www.pencilnews.cn/p/4023)
2016-05-14,aaaa,[舞痴做了个学舞平台 80万妹子跟着他扭起来  已有1000多个舞蹈视频](https://www.pencilnews.cn/p/4039)
2016-05-14,aaaa,[融资960万 这只光屁股蛋壳 唱出十二星座之歌 魔性传染6.5亿次用户耳朵](https://www.pencilnews.cn/p/4048)
2016-05-14,aaaa,[融资800万 他的家居百货电商为4万用户解忧 一站式搞定锅碗瓢盆 日均500单](https://www.pencilnews.cn/p/4059)
2016-05-15,aaaa,[融资450万 他从自行车撬动小众闲置交易 让冰冷的买卖充满故事 4个月用户1万](https://www.pencilnews.cn/p/4067)
2016-05-15,aaaa,[融资50万 他让无乐感跑友也能踏准节拍 精准匹配步频和音乐 日获15万用户](https://www.pencilnews.cn/p/4080)
2016-05-15,aaaa,[融资200万 他创造一个超能足球世界 1万球友用卡牌技能玩球 累计球局2千场](https://www.pencilnews.cn/p/4078)
2016-05-16,aaaa,[融资1300万 他挖出200万套房屋成交价 隔壁老王家房价一查便知 3万用户公测](https://www.pencilnews.cn/p/4105)
2016-05-16,aaaa,[融资550万美元 企业一键呼叫 他送人才上门 服务1万企业 7成人才获Offer](https://www.pencilnews.cn/p/4118)
2016-05-16,aaaa,[他让房客直接勾搭房主 每天5000套房源任意选 平均三天内免费租到房](https://www.pencilnews.cn/p/4128)
2016-05-16,aaaa,[融资1000万 他为168家企业拉导演拍视频 制作周期压缩至1天 收入300万](https://www.pencilnews.cn/p/4136)
2016-05-17,aaaa,[融资400万 老人忘吃药 他用智能药盒到点提醒  家人可远程监督](https://www.pencilnews.cn/p/4147)
2016-05-17,aaaa,[他帮30位网红开店赚钱 前有短视频引流 后靠众包商供货 单月销售额3100万](https://www.pencilnews.cn/p/4153)
2016-05-17,aaaa,[融资3000万 他聚起1万条船 为长江航运“做媒”  2300个货方在这里“相亲”](https://www.pencilnews.cn/p/4164)
2016-05-17,aaaa,[融资1100万 机场停车1天29元 他让客户把私家车放心交给泊车员 已拓20城](https://www.pencilnews.cn/p/4170)
2016-05-18,aaaa,[他一刀切出工业招聘新领域 储备13.7万工业人才 已发布5000职位](https://www.pencilnews.cn/p/4191)
2016-05-18,aaaa,[融资175万 她为大学生搞定500强企业实习内推  首月订单40 客单价1万元](https://www.pencilnews.cn/p/4197)
2016-05-18,aaaa,[融资1200万 他要做物联网领域的安卓 将应用开发效率提升20倍](https://www.pencilnews.cn/p/4203)
2016-05-18,aaaa,[VR游戏玩法单一  他二次创业专注VR社交 Demo已完成30%进度](https://www.pencilnews.cn/p/4227)
2016-05-18,aaaa,[2016体育创业白皮书：15个月257起投融资案例  健身、电竞项目数最多](https://www.pencilnews.cn/p/4245)
2016-05-18,aaaa,[对话体育产业五巨头：2015年以来他们都做了什么？](https://www.pencilnews.cn/p/4259)
2016-05-19,aaaa,[他在6个城市有30万平米仓库 为中小电商在不同城市开设分仓 出租率87%](https://www.pencilnews.cn/p/4271)
2016-05-19,aaaa,[他有4000套乐高租给小朋友 最低10元租一周 300位孩子爸妈每周换新](https://www.pencilnews.cn/p/4268)
2016-05-19,aaaa,[融资2200万 20岁小伙用微波收集用户数据 帮商家精准营销 触及90%移动用户](https://www.pencilnews.cn/p/4288)
2016-05-20,aaaa,[融资300万 他赴日拍VR视频 让宅男女神在18万人身边旋转跳跃 已有3100个内容](https://www.pencilnews.cn/p/4295)
2016-05-20,aaaa,[融资500万 他将深海龙利鱼裹浆炸熟 一口咬下酥脆鲜嫩 共吸引2万多人购买](https://www.pencilnews.cn/p/4297)
2016-05-20,aaaa,[他一脚将传统物业踢出小区 集结17家服务供应商招待业主 已进驻杭州3小区](https://www.pencilnews.cn/p/4306)
2016-05-20,aaaa,[他线上牵线线下摆场 让微熟人群轻松约饭约球 上线2个月撮合320次约会](https://www.pencilnews.cn/p/4313)
2016-05-20,aaaa,[融资2500万 他让唱片公司版权入股 获数百万首正版歌曲 服务小米三星等厂商](https://www.pencilnews.cn/p/4328)
2016-05-21,aaaa,[融资100万 他用木头造出智能家居 已生产8款 销售5000件](https://www.pencilnews.cn/p/4342)
2016-05-21,aaaa,[他的汽车新媒体篇篇10万+ 教用户买车用车  已勾搭600万车友](https://www.pencilnews.cn/p/4370)
2016-05-21,aaaa,[融资60万美元 小朋友练钢琴 老师在线陪练及时纠音 复购率达99%](https://www.pencilnews.cn/p/4382)
2016-05-21,aaaa,[融资1200万 长按智能药箱按钮 糖尿病人一键呼叫1.2万医生 将于6月上线](https://www.pencilnews.cn/p/4360)
2016-05-22,aaaa,[他的问答社区黏住16万产品经理 200名导师助会员涨薪学技能 已开设14场公开课](https://www.pencilnews.cn/p/4398)
2016-05-22,aaaa,[他用VR呈现家具卖家秀 30多个品牌一键试装 已获240笔订单](https://www.pencilnews.cn/p/4407)
2016-05-22,aaaa,[她的情感小窝有230个知心姐姐 帮助10万情感囚徒 打开1000把心锁](https://www.pencilnews.cn/p/4406)
2016-05-22,aaaa,[发烧友七年打造一台音响  让媲美现场音效叫醒你的耳朵  4个月销售1500万](https://www.pencilnews.cn/p/4424)
2016-05-23,aaaa,[融资200万 她做出不发胖的冰淇淋 让妹子们放开肚子吃 上线100天卖出10000个](https://www.pencilnews.cn/p/4438)
2016-05-23,aaaa,[融资1600万 他有一款小清新记账工具 方便300万人随手记账 日活30万](https://www.pencilnews.cn/p/4451)
2016-05-23,aaaa,[融资500万 他为1000个牙医做营销推广 聚集3万潜在用户 已转化100万销售额](https://www.pencilnews.cn/p/4460)
2016-05-24,aaaa,[获B轮融资 她量产国内第一款VR头盔 推向全国1500个体验店 消费者版将上市](https://www.pencilnews.cn/p/4526)
2016-05-24,aaaa,[融资300万 他召唤500位手机资深玩家 推荐高格调应用 覆盖500万用户](https://www.pencilnews.cn/p/4539)
2016-05-24,aaaa,[他2万元开一家小龙虾店 与传统餐厅共享厨房 首批孵化三个餐饮IP](https://www.pencilnews.cn/p/4548)
2016-05-25,aaaa,[她让首饰界的中国风刮到全国30家余店 合作方包括五星级酒店 销售700余件](https://www.pencilnews.cn/p/4557)
2016-05-25,aaaa,[他的萌女仆陪你熬夜聊天到爆肝 3年陪伴4千万用户 未来将化身企业智能客服](https://www.pencilnews.cn/p/4567)
2016-05-25,aaaa,[融资1000万 他的VR算法把画面延迟降至20ms 研发199元Gear VR](https://www.pencilnews.cn/p/4584)
2016-05-25,aaaa,[融资5千万 他让你9元买到重疾保障 覆盖30天宝宝到65岁姥姥 2周2万用户](https://www.pencilnews.cn/p/4593)
2016-05-26,aaaa,[融资1千万 2年前他DIY出VR盒子 后用内容打动徐小平李开复 下载量超50万](https://www.pencilnews.cn/p/4651)
2016-05-26,aaaa,[歌手张明敏是他顾问 他在戏里戏外植入广告 为1000多家广告商与影视剧牵线搭桥](https://www.pencilnews.cn/p/4662)
2016-05-26,aaaa,[融资500万 他做得了影视制发 干得了广告植入 首部作品点播量超1300万](https://www.pencilnews.cn/p/4676)
2016-05-26,aaaa,[她的摄影师按下快门 照片10秒飞到云端 活动方5分钟收到修图 拓展上百家客户](https://www.pencilnews.cn/p/4683)
2016-05-27,aaaa,[做美食懂风水讲投资 他用3分钟短视频给你涨姿势 60集播放超过2000万](https://www.pencilnews.cn/p/4702)
2016-05-27,aaaa,[融资1000万美元 历经半年他推出爆款手机VR 蛰伏2年 他在等待一体机时代](https://www.pencilnews.cn/p/4715)
2016-05-27,aaaa,[融资800万 他让1万上班族不再囊中羞涩 借款两天过审 累积借出200万元](https://www.pencilnews.cn/p/4695)
2016-05-27,aaaa,[融资2700万 他召集2800名华人 让游客出国享受个性化服务 日订单过百](https://www.pencilnews.cn/p/4724)
2016-05-28,aaaa,[融资500万美元  他把100万上班族变身兼职销售 助2千家企业月增收10万](https://www.pencilnews.cn/p/4753)
2016-05-28,aaaa,[他的插件为30万顾客打上标签 为2400家餐厅做精准营销 提升复购率15%](https://www.pencilnews.cn/p/4751)
2016-05-28,aaaa,[融资500万 甩掉红配绿 他打造一款高颜值老人手机 丢掉傻大笨 最薄7.16mm](https://www.pencilnews.cn/p/4742)
2016-05-28,aaaa,[少年笔下一只猫 让近200万读者成猫奴 原创内容上千条 版税200万](https://www.pencilnews.cn/p/4777)
2016-05-29,aaaa,[融资600万 他是40个早期项目的产品经理 开发周期短至两月 客单价约10万元](https://www.pencilnews.cn/p/4798)
2016-05-29,aaaa,[融资180万加币 他手握8国常用语 让你开口跟读 全球70万用户无障碍交友](https://www.pencilnews.cn/p/4807)
2016-05-29,aaaa,[一周20条低质VR视频 他曾是生产机器  现一月做一条精品 已与13方合作](https://www.pencilnews.cn/p/4815)
2016-05-30,aaaa,[融资2亿  他将摄像头对准3~6线民营幼儿园 让家长直播看萌娃 日活100万](https://www.pencilnews.cn/p/4825)
2016-05-30,aaaa,[融资1000万 他爱上凹凸曼妙的胖MM 让30万用户胖美兼得 分享穿搭](https://www.pencilnews.cn/p/4847)
2016-05-30,aaaa,[戴上他的MR智能眼镜 用你的眼睛PS现实世界 已合作十余家企业](https://www.pencilnews.cn/p/4846)
2016-05-30,aaaa,[他连发4款产品 1500用户拖动鼠标创建VR内容 服务13家企业](https://www.pencilnews.cn/p/4864)
2016-05-31,aaaa,[融资300万 她的衣橱装满当季时尚 让漂亮女生从买买买到任意租 付费用户数百](https://www.pencilnews.cn/p/4876)
2016-05-31,aaaa,[融资1000万 他敲下几行代码 让有聊天场景的App具备红包功能 客户11家](https://www.pencilnews.cn/p/4887)
2016-06-01,aaaa,[两年间 他耗费173套模具制成饮品机 1分钟泡出暖暖的姜茶 销售额968万元](https://www.pencilnews.cn/p/4898)
2016-06-01,aaaa,[他快刀斩掉美国国际快递价格70% 3000华人在线邮寄 月流水100万](https://www.pencilnews.cn/p/4910)
2016-06-01,aaaa,[融资1000万 做了10年校长后 他要做教师生产工厂 直供4家教育机构](https://www.pencilnews.cn/p/4909)
2016-06-02,aaaa,[融资300万 他化身搜寻者 从2700区县搜罗6万师傅 为6000网店接入售后安装服务](https://www.pencilnews.cn/p/4930)
2016-06-02,aaaa,[融资2千万美元 他的手势识别把你送入超级VR世界 虚实任意切换 头盔将量产](https://www.pencilnews.cn/p/4938)
2016-06-02,aaaa,[融资350万 他撤掉4年积累的6家实体店 让家长线上办卡租玩具 一周销售过3万](https://www.pencilnews.cn/p/4951)
2016-06-02,aaaa,[融资2000万 他分分钟出炉征信报告 帮50家金融机构识人 已有50多个风控模型](https://www.pencilnews.cn/p/4961)
2016-06-03,aaaa,[他帮21万用户读懂新三板 69万单月阅读聚集2千投资人 剑指金融服务](https://www.pencilnews.cn/p/4979)
2016-06-03,aaaa,[融资1200万 韦凯元的音乐iPad 是宝宝的魔法琴 挖掘宝宝音乐天赋 首日订单数约1万](https://www.pencilnews.cn/p/4969)
2016-06-03,aaaa,[他集结350位海外球迷视频生产力 透过屏幕感受球场氛围 视频播放3500万次](https://www.pencilnews.cn/p/5009)
2016-06-03,aaaa,[融资200万 她笔下生出2千穿衣场景 为30万轻熟女推荐海外美装 0差价购买](https://www.pencilnews.cn/p/5014)
2016-06-04,aaaa,[融资500万美元 他的机器人让人工客服少做受气包 平均挡掉2万企业80%问题](https://www.pencilnews.cn/p/5028)
2016-06-04,aaaa,[融资1000万 她丢掉节操拍视频污了200万双眼 累计播放4.56亿次](https://www.pencilnews.cn/p/5035)
